region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
SSC20040,699,519,328,553,587,310,130,49,8,3183,0,3,0,0,0,0,0,0,0,3,3,0,4,6,6,4,0,0,0,23,3,9,7,9,10,20,8,0,0,66,0,3,0,0,6,3,0,3,0,15,0,3,3,3,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,14,18,26,30,8,6,0,123,6,18,14,18,26,30,8,6,0,126,705,537,342,571,613,340,138,55,8,3309
SSC20041,50,35,20,43,54,53,24,13,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9,0,3,3,0,0,3,0,0,0,9,50,38,23,43,54,56,24,13,0,301
SSC20042,188,89,70,127,144,169,104,52,11,954,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,3,3,0,3,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,4,3,3,0,3,25,6,0,3,3,4,3,7,0,3,29,194,89,73,130,148,172,111,52,14,983
SSC20043,212,98,99,137,127,208,172,95,34,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,8,8,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,8,8,3,3,0,37,6,3,3,3,8,8,3,3,0,37,218,101,102,140,135,216,175,98,34,1219
SSC20044,1557,1207,1321,1444,1351,1347,1352,892,268,10739,4,0,7,0,0,4,0,0,0,15,0,3,3,0,0,0,0,0,3,9,23,29,29,34,23,15,13,9,3,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,32,37,23,15,16,9,6,193,27,32,39,37,23,19,16,9,6,208,1584,1239,1360,1481,1374,1366,1368,901,274,10947
SSC20045,149,96,77,99,113,82,50,27,4,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,149,96,82,99,113,82,50,27,4,702
SSC20046,69,27,27,43,49,42,21,3,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,6,69,30,27,46,49,42,21,3,0,287
SSC20047,119,65,28,75,92,98,50,14,3,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,12,3,3,3,0,0,0,0,3,0,12,122,68,31,75,92,98,50,17,3,556
SSC20048,1045,675,583,717,752,731,541,340,135,5519,0,0,0,4,0,0,0,3,0,7,0,3,0,0,0,3,0,0,0,6,24,35,20,21,12,18,9,7,8,154,3,0,5,0,0,4,0,0,0,12,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,28,24,16,28,9,7,8,185,27,38,28,28,16,28,9,10,8,192,1072,713,611,745,768,759,550,350,143,5711
SSC20049,70,64,34,38,89,85,40,13,3,436,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,0,0,0,15,3,3,3,6,0,0,0,0,0,15,73,67,37,44,89,85,40,13,3,451
SSC20050,412,207,232,249,293,236,141,53,11,1834,0,3,0,0,0,0,0,0,3,6,3,3,0,3,0,3,0,0,0,12,17,3,8,11,4,9,6,0,0,58,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,42,26,8,14,4,12,6,3,3,118,42,29,8,14,4,12,6,3,6,124,454,236,240,263,297,248,147,56,17,1958
SSC20051,56,40,21,42,57,44,19,4,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,10,4,0,6,0,0,0,0,0,0,10,60,40,27,42,57,44,19,4,0,293
SSC20052,20,19,10,21,51,46,53,18,3,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,5,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,5,0,17,0,4,0,0,3,5,0,5,0,17,20,23,10,21,54,51,53,23,3,258
SSC20053,1237,821,719,765,863,818,658,589,313,6783,0,4,0,0,0,0,0,0,3,7,3,0,8,3,3,7,0,0,0,24,48,80,76,51,53,56,29,19,18,430,0,3,3,3,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,83,87,57,68,63,29,19,18,475,51,87,87,57,68,63,29,19,21,482,1288,908,806,822,931,881,687,608,334,7265
SSC20054,18,40,27,16,27,13,12,7,3,163,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,9,10,4,4,4,0,0,0,31,0,0,0,3,3,3,0,0,0,9,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,11,13,10,9,0,0,65,0,9,13,11,13,10,9,0,0,65,18,49,40,27,40,23,21,7,3,228
SSC20055,644,596,1625,902,547,419,217,143,49,5142,0,5,0,5,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,7,17,34,25,10,18,7,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,34,29,10,18,7,0,0,131,7,31,34,34,10,18,7,0,0,141,651,627,1659,936,557,437,224,143,49,5283
SSC20056,550,296,258,350,401,350,243,137,66,2651,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,6,17,7,5,7,8,6,3,0,59,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,10,5,7,11,6,3,0,65,10,17,10,5,10,11,6,3,0,72,560,313,268,355,411,361,249,140,66,2723
SSC20057,879,845,739,710,733,570,353,239,115,5183,0,3,3,3,3,0,0,0,3,15,0,3,0,4,0,3,3,0,0,13,21,103,58,48,52,62,43,41,26,454,4,0,0,6,0,0,4,0,0,14,0,0,3,0,4,0,0,0,0,7,0,0,0,0,3,5,4,0,0,12,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,109,67,58,62,70,54,41,26,512,25,112,70,61,65,70,54,41,29,527,904,957,809,771,798,640,407,280,144,5710
SSC20058,898,755,677,635,582,569,403,327,196,5042,0,0,3,0,0,0,0,3,0,6,0,3,3,0,3,0,0,0,0,9,13,64,21,12,18,23,8,0,3,162,0,0,3,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,70,30,15,21,23,8,0,3,186,16,70,33,15,21,23,8,3,3,192,914,825,710,650,603,592,411,330,199,5234
SSC20059,707,465,442,469,481,398,324,285,152,3723,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9,10,29,20,11,6,6,0,0,3,85,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,35,20,11,12,9,3,0,3,103,10,35,20,11,12,9,3,0,3,103,717,500,462,480,493,407,327,285,155,3826
SSC20060,61,23,15,31,44,44,14,8,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,3,3,0,0,6,61,23,15,31,44,47,17,8,0,246
SSC20061,48,31,13,34,44,41,22,3,4,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,9,0,3,0,3,3,0,0,0,0,9,48,34,13,37,47,41,22,3,4,249
SSC20062,48,22,12,35,60,61,50,18,7,313,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,10,11,0,0,0,0,0,0,4,0,15,59,22,12,35,60,61,50,22,7,328
SSC20063,58,30,12,44,56,44,43,21,3,311,0,0,3,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,12,0,0,3,3,5,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,5,3,0,3,0,29,0,3,12,6,5,3,0,3,0,32,58,33,24,50,61,47,43,24,3,343
SSC20064,449,284,179,316,390,367,197,162,35,2379,3,3,0,3,0,0,0,0,0,9,3,0,0,0,0,3,0,0,0,6,7,9,14,10,5,7,0,0,0,52,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,9,17,10,5,14,0,0,0,65,13,12,17,13,5,14,0,0,0,74,462,296,196,329,395,381,197,162,35,2453
SSC20065,32,22,11,23,43,56,63,39,11,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,0,14,0,4,0,0,0,6,4,0,0,14,32,26,11,23,43,62,67,39,11,314
SSC20066,2077,2051,1118,1503,2005,1490,932,780,452,12408,3,8,5,3,0,3,0,0,0,22,0,4,0,0,0,3,4,0,0,11,31,38,46,26,21,29,18,11,3,223,6,0,5,3,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,42,54,32,24,35,25,14,3,266,40,50,59,35,24,38,25,14,3,288,2117,2101,1177,1538,2029,1528,957,794,455,12696
SSC20067,3715,3156,1437,2462,3356,2245,1408,1209,589,19577,3,9,5,3,0,0,0,0,0,20,0,0,0,8,0,5,3,0,0,16,42,58,44,30,38,30,18,10,15,285,0,0,0,0,0,7,3,0,0,10,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,58,44,38,38,42,33,10,18,323,45,67,49,41,38,42,33,10,18,343,3760,3223,1486,2503,3394,2287,1441,1219,607,19920
SSC20068,108,52,58,56,79,58,43,23,3,480,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,3,0,0,0,0,16,7,6,0,0,3,0,0,0,0,16,115,58,58,56,82,58,43,23,3,496
SSC20069,114,43,35,68,57,50,36,13,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,43,35,68,57,50,36,13,0,416
SSC20070,103,181,111,79,39,35,11,6,0,565,0,0,0,0,0,0,0,0,0,0,0,25,13,13,0,0,0,0,0,51,0,47,22,16,8,3,0,0,0,96,0,36,38,13,4,0,0,0,0,91,0,3,5,0,0,0,0,0,0,8,0,0,3,3,3,0,0,0,0,9,0,0,3,0,0,3,0,0,0,6,0,6,12,7,0,0,0,0,0,25,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,121,99,52,15,6,0,0,0,293,0,121,99,52,15,6,0,0,0,293,103,302,210,131,54,41,11,6,0,858
SSC20071,43,42,28,41,60,152,196,152,27,741,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,3,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,3,3,0,0,20,3,0,5,3,3,6,3,0,0,23,46,42,33,44,63,158,199,152,27,764
SSC20072,879,362,450,563,392,359,182,100,75,3362,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,11,3,3,3,3,3,6,4,52,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,3,6,6,3,3,6,4,58,16,11,3,9,6,3,3,6,4,61,895,373,453,572,398,362,185,106,79,3423
SSC20073,560,220,214,330,256,135,71,15,3,1804,3,0,3,0,0,0,0,0,0,6,3,3,3,3,0,0,0,0,0,12,3,4,7,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,3,3,0,4,0,0,33,9,7,13,3,3,0,4,0,0,39,569,227,227,333,259,135,75,15,3,1843
SSC20074,52,22,21,37,54,62,41,19,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,3,0,0,16,3,4,3,0,0,3,3,0,0,16,55,26,24,37,54,65,44,19,0,324
SSC20075,22,7,15,18,38,41,24,6,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,12,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,3,16,0,0,3,4,0,3,3,0,3,16,22,7,18,22,38,44,27,6,3,187
SSC20076,63,33,17,45,92,70,36,22,8,386,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,3,0,0,18,3,6,3,3,0,3,3,0,0,21,66,39,20,48,92,73,39,22,8,407
SSC20077,24,9,13,17,33,42,16,9,4,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,7,0,3,0,0,0,0,4,0,0,7,24,12,13,17,33,42,20,9,4,174
SSC20078,186,125,76,132,164,128,56,21,5,893,0,3,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,3,3,3,3,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,18,3,6,6,0,3,6,0,0,0,24,189,131,82,132,167,134,56,21,5,917
